,mm_lon,mm_lat,edge_id,pos,dev,type
3916,-122.328468,47.607952,455,0.971,0.422,matched
3917,-122.328598,47.607899,456,0.395,0.0,matched
3918,-122.328728,47.607841,456,0.825,1.017,matched
3919,-122.328857,47.607788,457,0.308,1.387,matched
3920,-122.328972,47.607738,457,0.78,1.387,matched
3921,-122.329094,47.607689,458,0.123,1.387,matched
3922,-122.329185,47.607651,458,0.289,0.0,interpolated
3923,-122.329254,47.60762,458,0.417,0.708,matched
3924,-122.329315,47.607594,458,0.529,1.701,interpolated
3925,-122.329369,47.607571,458,0.627,2.396,matched
3926,-122.329407,47.607555,458,0.696,3.052,interpolated
3927,-122.329414,47.607552,458,0.711,2.396,interpolated
3928,-122.329414,47.607552,458,0.711,2.396,interpolated
3929,-122.329407,47.607555,458,0.696,3.052,interpolated
3930,-122.329407,47.607555,458,0.696,3.052,interpolated
3931,-122.329407,47.607555,458,0.696,3.052,interpolated
3932,-122.329407,47.607555,458,0.696,3.052,interpolated
3933,-122.329414,47.607552,458,0.711,4.425,interpolated
3934,-122.329414,47.607552,458,0.711,4.425,interpolated
3935,-122.329414,47.607552,458,0.711,4.425,interpolated
3936,-122.329414,47.607552,458,0.711,4.425,interpolated
3937,-122.329414,47.607552,458,0.711,4.425,interpolated
3938,-122.329414,47.607552,458,0.711,4.425,interpolated
3939,-122.329414,47.607552,458,0.711,4.425,interpolated
3940,-122.329414,47.607552,458,0.711,4.425,interpolated
3941,-122.329414,47.607552,458,0.711,4.425,interpolated
3942,-122.329414,47.607552,458,0.711,4.425,interpolated
3943,-122.329414,47.607552,458,0.711,4.425,interpolated
3944,-122.329414,47.607552,458,0.711,4.425,interpolated
3945,-122.329414,47.607552,458,0.711,4.425,interpolated
3946,-122.329414,47.607552,458,0.711,4.425,interpolated
3947,-122.329414,47.607552,458,0.711,4.425,interpolated
3948,-122.329414,47.607552,458,0.711,4.425,interpolated
3949,-122.329414,47.607552,458,0.711,4.425,interpolated
3950,-122.32943,47.607548,458,0.735,6.458,interpolated
3951,-122.32943,47.607548,458,0.735,6.458,interpolated
3952,-122.32943,47.607548,458,0.735,6.458,interpolated
3953,-122.32943,47.607548,458,0.735,6.458,interpolated
3954,-122.32943,47.607548,458,0.735,6.458,interpolated
3955,-122.32943,47.607548,458,0.735,6.458,interpolated
3956,-122.32943,47.607548,458,0.735,6.458,interpolated
3957,-122.32943,47.607548,458,0.735,6.458,interpolated
3958,-122.32943,47.607548,458,0.735,6.458,interpolated
3959,-122.32943,47.607548,458,0.735,6.458,interpolated
3960,-122.32946,47.607533,458,0.794,6.458,interpolated
3961,-122.329506,47.607513,458,0.877,5.805,matched
3962,-122.329552,47.607494,458,0.96,5.805,interpolated
3963,-122.32962,47.607468,459,0.767,6.177,matched
3964,-122.329704,47.607437,460,0.068,5.087,interpolated
3965,-122.329781,47.607403,460,0.147,4.426,matched
3966,-122.329857,47.607372,460,0.224,3.052,interpolated
3967,-122.329926,47.607342,460,0.294,3.41,matched
3968,-122.329979,47.607319,460,0.349,2.396,interpolated
3969,-122.330055,47.607288,460,0.425,3.052,matched
3970,-122.330124,47.607258,460,0.496,1.017,interpolated
3971,-122.330193,47.607227,460,0.567,1.387,matched
3972,-122.330276,47.607193,460,0.651,1.387,interpolated
3973,-122.330345,47.607166,460,0.719,2.035,matched
3974,-122.330406,47.60714,460,0.782,1.017,interpolated
3975,-122.330475,47.607109,460,0.853,1.017,matched
3976,-122.330536,47.607082,460,0.915,0.0,interpolated
3977,-122.330589,47.607059,460,0.97,1.017,matched
3978,-122.330666,47.607029,461,0.74,1.701,interpolated
3979,-122.330734,47.606998,462,0.444,2.035,matched
3980,-122.330788,47.606979,462,0.867,1.387,interpolated
3981,-122.330872,47.606941,463,0.208,1.017,matched
3982,-122.330956,47.606907,463,0.456,1.017,interpolated
3983,-122.331024,47.606876,463,0.664,1.387,matched
3984,-122.331085,47.606853,463,0.84,2.396,interpolated
3985,-122.331154,47.606823,464,0.105,3.052,matched
3986,-122.331223,47.606792,464,0.561,3.41,interpolated
3987,-122.331276,47.606773,464,0.895,3.052,matched
3988,-122.331314,47.606754,465,0.06,2.396,interpolated
3989,-122.33136,47.606739,465,0.166,3.052,interpolated
3990,-122.33139,47.606724,465,0.245,3.052,matched
3991,-122.331398,47.60672,465,0.265,2.396,interpolated
3992,-122.331398,47.60672,465,0.265,2.396,interpolated
3993,-122.331413,47.606716,465,0.298,2.035,interpolated
3994,-122.331413,47.606716,465,0.298,2.035,interpolated
3995,-122.331413,47.606716,465,0.298,0.0,interpolated
3996,-122.331413,47.606716,465,0.298,0.0,interpolated
3997,-122.331429,47.606709,465,0.338,1.017,interpolated
3998,-122.331436,47.606705,465,0.358,1.701,interpolated
3999,-122.331436,47.606705,465,0.358,1.701,interpolated
4000,-122.331429,47.606709,465,0.338,3.41,interpolated
4001,-122.331429,47.606709,465,0.338,3.41,interpolated
4002,-122.331413,47.606712,465,0.305,5.087,interpolated
4003,-122.331413,47.606712,465,0.305,5.087,interpolated
4004,-122.331413,47.606712,465,0.305,5.087,interpolated
4005,-122.331406,47.606716,465,0.285,6.458,interpolated
4006,-122.331406,47.606716,465,0.285,6.458,interpolated
4007,-122.331406,47.606716,465,0.285,6.458,interpolated
4008,-122.331406,47.606716,465,0.285,6.458,interpolated
4009,-122.331406,47.606716,465,0.285,6.458,interpolated
4010,-122.33139,47.606724,465,0.245,8.139,matched
4011,-122.331406,47.606716,465,0.285,8.851,interpolated
4012,-122.331406,47.606716,465,0.285,8.851,interpolated
4013,-122.331406,47.606716,465,0.285,8.851,interpolated
4014,-122.331406,47.606716,465,0.285,10.883,interpolated
4015,-122.331406,47.606716,465,0.285,10.883,interpolated
4016,-122.331406,47.606716,465,0.285,10.883,interpolated
4017,-122.331413,47.606712,465,0.305,11.543,interpolated
4018,-122.331413,47.606712,465,0.305,11.543,interpolated
4019,-122.331406,47.606716,465,0.285,12.917,interpolated
4020,-122.331406,47.606716,465,0.285,12.917,interpolated
4021,-122.331421,47.606709,465,0.324,13.933,interpolated
4022,-122.331421,47.606709,465,0.324,13.933,interpolated
4023,-122.331421,47.606709,465,0.324,13.933,interpolated
4024,-122.331421,47.606709,465,0.324,13.933,interpolated
4025,-122.331421,47.606709,465,0.324,13.933,interpolated
4026,-122.331421,47.606709,465,0.324,13.933,interpolated
4027,-122.331421,47.606712,465,0.318,15.967,interpolated
4028,-122.331421,47.606712,465,0.318,15.967,interpolated
4029,-122.331429,47.606705,465,0.344,16.984,interpolated
4030,-122.331444,47.606701,465,0.377,17.342,matched
4031,-122.331444,47.606701,465,0.377,17.342,interpolated
4032,-122.331444,47.606701,465,0.377,19.375,interpolated
4033,-122.331451,47.606697,465,0.397,20.035,interpolated
4034,-122.331451,47.606697,465,0.397,20.035,interpolated
4035,-122.331459,47.606693,465,0.417,22.425,interpolated
4036,-122.331444,47.606701,465,0.377,24.104,interpolated
4037,-122.331444,47.606701,465,0.377,24.104,interpolated
4038,-122.331444,47.606701,465,0.377,21.408,interpolated
4039,-122.331421,47.606712,465,0.318,22.425,interpolated
4040,-122.331406,47.606716,465,0.285,22.069,interpolated
4041,-122.33139,47.606724,465,0.245,22.783,interpolated
4042,-122.33139,47.606724,465,0.245,22.783,interpolated
4043,-122.331398,47.60672,465,0.265,23.442,interpolated
4044,-122.331421,47.606712,465,0.318,22.425,interpolated
4045,-122.331421,47.606712,465,0.318,24.459,interpolated
4046,-122.331421,47.606712,465,0.318,24.459,interpolated
4047,-122.331505,47.606674,465,0.53,18.358,interpolated
4048,-122.331528,47.606667,465,0.583,15.309,interpolated
4049,-122.331551,47.606659,465,0.636,11.9,matched
4050,-122.331558,47.606651,465,0.662,8.492,interpolated
4051,-122.331573,47.606644,465,0.702,3.052,interpolated
4052,-122.331596,47.606636,465,0.755,0.422,matched
4053,-122.33165,47.606613,465,0.887,4.07,interpolated
4054,-122.33168,47.606598,465,0.967,6.458,interpolated
4055,-122.331696,47.606594,465,1.0,8.139,matched
4056,-122.331726,47.606583,466,0.245,10.883,interpolated
4057,-122.331734,47.606579,466,0.311,12.261,interpolated
4058,-122.331741,47.606575,466,0.378,13.64,interpolated
4059,-122.331757,47.606571,466,0.49,13.277,interpolated
4060,-122.331779,47.60656,466,0.689,14.293,interpolated
4061,-122.331818,47.606544,466,0.0,14.293,matched
4062,-122.331825,47.606541,467,0.076,13.64,interpolated
4063,-122.331818,47.606544,467,0.0,15.646,interpolated
4064,-122.331848,47.606533,467,0.283,15.021,interpolated
4065,-122.331924,47.606503,468,0.0,15.313,interpolated
4066,-122.331924,47.606503,468,0.0,14.577,interpolated
4067,-122.331924,47.606503,468,0.0,13.896,interpolated
4068,-122.331932,47.606499,468,0.029,13.226,interpolated
4069,-122.331932,47.606499,468,0.029,13.226,interpolated
4070,-122.33194,47.606495,468,0.057,12.56,matched
4071,-122.331947,47.606491,468,0.085,11.9,interpolated
4072,-122.332008,47.606464,468,0.302,12.917,interpolated
4073,-122.332024,47.606461,468,0.349,12.56,interpolated
4074,-122.332062,47.606445,468,0.481,12.56,matched
4075,-122.332069,47.606438,468,0.519,13.578,interpolated
4076,-122.332077,47.606434,468,0.547,12.917,interpolated
4077,-122.332108,47.606426,468,0.642,14.595,interpolated
4078,-122.332123,47.606415,468,0.707,14.95,interpolated
4079,-122.332138,47.606411,468,0.755,14.595,interpolated
4080,-122.332146,47.606407,468,0.783,15.967,interpolated
4081,-122.332146,47.606407,468,0.783,15.967,interpolated
4082,-122.332161,47.6064,468,0.84,17.647,matched
4083,-122.332146,47.606308,470,1.0,9.711,interpolated
4084,-122.332146,47.606308,470,1.0,9.711,interpolated
4085,-122.332146,47.606308,470,1.0,9.731,interpolated
4086,-122.332146,47.606308,470,1.0,6.908,matched
4087,-122.332153,47.606319,472,0.0,10.375,interpolated
4088,-122.332176,47.606342,472,0.388,9.216,interpolated
4089,-122.332176,47.606342,472,0.388,9.216,interpolated
4090,-122.332207,47.60638,472,1.0,15.798,matched
4091,-122.33239,47.606304,473,0.312,1.387,interpolated
4092,-122.33239,47.606304,473,0.312,4.07,interpolated
4093,-122.332367,47.606316,473,0.271,4.426,interpolated
4094,-122.332359,47.606316,473,0.261,8.851,interpolated
4095,-122.332359,47.606316,473,0.261,12.917,matched
4096,-122.332397,47.6063,473,0.326,17.342,interpolated
4097,-122.332405,47.606297,473,0.339,22.425,matched
4098,-122.332451,47.606281,473,0.413,26.192,interpolated
4099,-122.332458,47.606277,473,0.427,31.275,matched
4100,-122.332985,47.606163,475,1.0,41.173,matched
4101,-122.333199,47.606392,476,0.561,26.186,interpolated
4102,-122.333229,47.60643,476,0.65,21.469,matched
4103,-122.333252,47.606449,476,0.701,17.458,interpolated
4104,-122.333267,47.606464,476,0.739,14.635,interpolated
4105,-122.333267,47.606468,476,0.745,10.141,matched
4106,-122.333252,47.606453,476,0.707,6.131,interpolated
4107,-122.333252,47.606453,476,0.707,6.131,interpolated
4108,-122.333267,47.606468,476,0.745,6.131,interpolated
4109,-122.333275,47.606472,476,0.758,5.424,interpolated
4110,-122.333282,47.60648,476,0.777,4.012,interpolated
4111,-122.333282,47.60648,476,0.777,4.012,interpolated
4112,-122.33329,47.606495,476,0.811,4.717,interpolated
4113,-122.333298,47.606499,476,0.822,7.318,interpolated
4114,-122.333305,47.606506,476,0.841,8.253,interpolated
4115,-122.333321,47.606522,476,0.879,9.435,interpolated
4116,-122.333313,47.606518,476,0.867,10.141,interpolated
4117,-122.333328,47.606529,476,0.898,11.329,interpolated
4118,-122.333321,47.606522,476,0.879,12.262,interpolated
4119,-122.333321,47.606522,476,0.879,12.262,interpolated
4120,-122.333336,47.606537,476,0.917,13.446,interpolated
4121,-122.333336,47.606537,476,0.917,13.446,interpolated
4122,-122.333328,47.606533,476,0.905,14.152,interpolated
4123,-122.333328,47.606533,476,0.905,14.152,interpolated
4124,-122.333336,47.606544,476,0.931,14.859,matched
4125,-122.333336,47.606544,476,0.931,14.859,interpolated
4126,-122.33329,47.606491,476,0.803,17.454,interpolated
4127,-122.33329,47.606491,476,0.803,17.454,interpolated
4128,-122.33329,47.606491,476,0.803,17.454,interpolated
4129,-122.33329,47.606491,476,0.803,17.454,interpolated
4130,-122.333298,47.606503,476,0.829,16.272,interpolated
4131,-122.333305,47.606506,476,0.841,15.565,interpolated
4132,-122.333328,47.606533,476,0.905,14.152,interpolated
4133,-122.333351,47.60656,476,0.969,14.859,interpolated
4134,-122.333382,47.60659,477,0.115,12.74,interpolated
4135,-122.333366,47.606571,477,0.0,7.108,interpolated
4136,-122.333382,47.606583,477,0.082,4.012,matched
4137,-122.333397,47.606606,477,0.213,2.603,interpolated
4138,-122.333412,47.606625,477,0.329,1.416,interpolated
4139,-122.33345,47.606667,477,0.591,0.0,matched
4140,-122.333488,47.606705,477,0.836,2.124,interpolated
4141,-122.333519,47.606743,478,0.152,1.416,matched
4142,-122.333519,47.606743,478,0.152,1.416,interpolated
4143,-122.333557,47.606781,478,0.705,0.708,interpolated
4144,-122.33358,47.6068,478,1.0,0.0,interpolated
4145,-122.333626,47.60685,479,0.614,0.569,matched
4146,-122.333664,47.606892,480,0.019,1.903,interpolated
4147,-122.33371,47.606941,480,0.11,1.903,matched
4148,-122.333763,47.606995,480,0.209,2.124,interpolated
4149,-122.333809,47.607044,480,0.3,2.124,matched
4150,-122.333847,47.60709,480,0.381,1.903,interpolated
4151,-122.333908,47.607159,480,0.505,1.903,matched
4152,-122.333969,47.607224,480,0.624,1.416,interpolated
4153,-122.334038,47.607292,480,0.752,1.416,matched
4154,-122.334091,47.607353,480,0.862,0.708,interpolated
4155,-122.334167,47.607441,481,0.136,1.416,matched
4156,-122.334236,47.607506,481,1.0,2.426,interpolated
4157,-122.334366,47.607647,483,0.105,13.446,matched
4158,-122.334412,47.607697,483,0.196,13.446,interpolated
4159,-122.334473,47.607765,483,0.321,13.93,matched
4160,-122.334549,47.607845,483,0.469,9.919,matched
4161,-122.334618,47.607925,483,0.613,8.729,matched
4162,-122.334663,47.607967,483,0.694,7.318,interpolated
4163,-122.334702,47.608009,483,0.77,8.729,matched
4164,-122.334778,47.608097,483,0.928,9.435,matched
4165,-122.334839,47.608162,484,0.333,9.919,interpolated
4166,-122.334885,47.608215,484,0.0,9.205,matched
4167,-122.334938,47.608273,485,0.648,8.023,interpolated
4168,-122.334984,47.608318,486,0.019,7.318,matched
4169,-122.335022,47.60836,486,0.07,5.424,interpolated
4170,-122.335083,47.608425,486,0.149,1.416,matched
4171,-122.335121,47.608471,486,0.203,1.213,interpolated
4172,-122.335167,47.608517,486,0.259,0.0,matched
4173,-122.335205,47.608562,486,0.313,0.708,interpolated
4174,-122.335251,47.608608,486,0.37,1.416,matched
4175,-122.335281,47.608646,486,0.415,4.011,interpolated
4176,-122.33535,47.608715,486,0.5,7.318,matched
4177,-122.335388,47.608761,486,0.554,8.023,interpolated
4178,-122.335434,47.608807,486,0.611,8.729,matched
4179,-122.335495,47.608871,486,0.69,9.919,interpolated
4180,-122.335579,47.608963,486,0.801,11.329,matched
4181,-122.335655,47.609043,486,0.899,12.034,matched
4182,-122.335754,47.60915,487,0.29,13.446,matched
4183,-122.335884,47.609291,488,0.915,16.045,matched
4184,-122.336014,47.609432,489,0.19,17.457,matched
4185,-122.336105,47.609528,489,0.327,18.163,matched
4186,-122.336205,47.609638,489,0.483,19.575,matched
4187,-122.336205,47.609642,489,0.487,12.034,interpolated
4188,-122.336258,47.609695,489,0.565,10.847,matched
4189,-122.336296,47.609741,489,0.629,8.728,interpolated
4190,-122.336349,47.609798,489,0.71,7.317,matched
4191,-122.336403,47.609852,489,0.788,6.131,interpolated
4192,-122.336441,47.60989,489,0.844,5.424,matched
4193,-122.336479,47.609936,489,0.907,6.613,interpolated
4194,-122.33654,47.609997,489,0.996,8.023,matched
4195,-122.336571,47.610035,490,0.241,3.306,interpolated
4196,-122.336647,47.610115,490,0.814,4.011,matched
4197,-122.336746,47.610222,492,0.085,2.603,matched
4198,-122.336815,47.610294,492,0.885,1.213,interpolated
4199,-122.336876,47.610363,493,0.086,0.708,matched
4200,-122.336929,47.610424,493,0.176,1.416,interpolated
4201,-122.336983,47.610485,493,0.266,0.0,matched
4202,-122.337051,47.610558,493,0.375,1.416,interpolated
4203,-122.337112,47.610626,493,0.477,2.124,matched
4204,-122.337173,47.610691,493,0.574,1.903,interpolated
4205,-122.337234,47.61076,493,0.676,2.603,matched
4206,-122.337303,47.610832,493,0.785,2.832,interpolated
4207,-122.337379,47.610916,493,0.91,3.306,matched
4208,-122.337463,47.611015,494,0.306,3.306,matched
4209,-122.337547,47.611107,495,0.079,1.903,matched
4210,-122.337624,47.611187,495,0.894,0.708,matched
4211,-122.337631,47.611198,495,1.0,9.837,matched
4212,-122.337631,47.611198,495,1.0,20.347,matched
4213,-122.337631,47.611198,495,1.0,38.813,matched
4214,-122.338379,47.612015,496,0.0,49.934,matched
4215,-122.338379,47.612015,496,0.0,42.062,interpolated
4216,-122.338463,47.612118,496,0.0,43.832,matched
4217,-122.338463,47.612118,496,0.0,30.871,matched
4218,-122.338463,47.612118,496,0.0,20.67,matched
4219,-122.338463,47.612118,496,0.0,10.597,matched
4220,-122.338463,47.612118,496,1.0,2.832,matched
4221,-122.338463,47.612118,496,1.0,11.329,matched
4222,-122.338463,47.612118,496,1.0,29.962,matched
4223,-122.338463,47.612118,496,1.0,39.302,matched
4224,-122.338463,47.612118,496,1.0,44.571,matched
4225,-122.33902,47.612473,497,0.53,15.262,matched
4226,-122.339119,47.61253,497,0.81,13.563,interpolated
4227,-122.339241,47.612602,498,0.115,12.227,matched
4228,-122.339363,47.612667,498,0.358,9.837,matched
4229,-122.33947,47.612728,498,0.577,8.825,matched
4230,-122.339577,47.612793,498,0.802,6.113,matched
4231,-122.339645,47.612831,498,0.941,4.413,interpolated
4232,-122.339722,47.612873,499,0.162,3.403,matched
4233,-122.33979,47.612915,499,0.411,2.399,interpolated
4234,-122.339882,47.612965,499,0.726,2.035,matched
4235,-122.339973,47.613022,500,0.188,0.708,interpolated
4236,-122.340073,47.613075,501,0.218,1.017,matched
4237,-122.340195,47.613148,502,0.094,3.102,matched
4238,-122.340309,47.613216,502,0.333,2.399,matched
4239,-122.340416,47.613277,502,0.552,3.403,matched
4240,-122.340515,47.613338,502,0.761,3.727,matched
4241,-122.340607,47.613396,502,0.956,2.713,interpolated
4242,-122.340714,47.613457,503,0.134,3.727,matched
4243,-122.340805,47.613514,503,0.284,2.713,interpolated
4244,-122.340927,47.613583,503,0.475,3.102,matched
4245,-122.341026,47.613644,503,0.636,1.017,matched
4246,-122.341141,47.613708,503,0.816,1.017,matched
4247,-122.341255,47.613777,503,1.0,1.017,matched
4248,-122.341377,47.613846,505,0.264,0.708,matched
4249,-122.341461,47.613903,506,0.009,0.708,interpolated
4250,-122.341583,47.613972,506,0.109,0.422,matched
4251,-122.34169,47.614037,506,0.2,0.708,matched
4252,-122.341782,47.614094,506,0.279,1.701,interpolated
4253,-122.341896,47.614159,506,0.374,1.017,matched
4254,-122.341988,47.614212,506,0.45,1.701,interpolated
4255,-122.342087,47.614273,506,0.535,3.403,matched
4256,-122.342194,47.614334,506,0.624,2.713,matched
4257,-122.342285,47.614391,506,0.703,3.403,interpolated
4258,-122.342369,47.614441,506,0.774,3.403,matched
4259,-122.342468,47.614502,506,0.859,3.102,matched
4260,-122.342567,47.614559,506,0.941,3.727,interpolated
4261,-122.342674,47.61462,507,0.027,2.713,matched
4262,-122.342766,47.614677,507,0.1,3.727,interpolated
4263,-122.34285,47.614727,507,0.164,3.727,matched
4264,-122.342957,47.614788,507,0.245,3.403,matched
4265,-122.343056,47.614845,507,0.321,3.727,interpolated
4266,-122.343155,47.614906,507,0.399,3.403,matched
4267,-122.343239,47.614956,507,0.463,3.403,interpolated
4268,-122.343315,47.614998,507,0.52,2.035,matched
4269,-122.343369,47.615028,507,0.561,3.727,interpolated
4270,-122.34343,47.615063,507,0.607,4.412,matched
4271,-122.343468,47.615089,507,0.639,3.403,interpolated
4272,-122.343513,47.615112,507,0.671,4.412,interpolated
4273,-122.343552,47.615139,507,0.703,3.403,matched
4274,-122.343613,47.61517,507,0.747,2.713,interpolated
4275,-122.343666,47.615204,507,0.79,3.102,matched
4276,-122.343735,47.615242,507,0.841,3.727,interpolated
4277,-122.343803,47.615284,507,0.895,5.104,matched
4278,-122.34388,47.615326,507,0.952,6.113,interpolated
4279,-122.343964,47.615376,508,0.069,6.113,matched
4280,-122.344048,47.615425,508,0.338,6.113,interpolated
4281,-122.344154,47.615486,508,0.676,5.104,matched
4282,-122.344246,47.615543,508,0.977,6.113,interpolated
4283,-122.34433,47.615593,509,0.112,6.113,matched
4284,-122.344414,47.615643,509,0.234,6.113,interpolated
4285,-122.344521,47.615704,509,0.388,5.425,matched
4286,-122.344627,47.615765,509,0.542,4.412,matched
4287,-122.344719,47.615822,509,0.678,5.425,interpolated
4288,-122.344818,47.615883,509,0.826,5.104,matched
4289,-122.34494,47.615952,509,0.0,5.104,matched
4290,-122.345047,47.616013,510,0.813,4.412,matched
4291,-122.345154,47.616077,511,0.444,3.727,matched
4292,-122.345261,47.616135,511,0.985,2.712,matched
4293,-122.345375,47.616203,512,0.123,2.712,matched
4294,-122.345467,47.616261,512,0.226,3.727,interpolated
4295,-122.345566,47.616322,512,0.337,3.403,matched
4296,-122.345673,47.616383,512,0.452,5.104,matched
4297,-122.345764,47.61644,512,0.555,5.799,interpolated
4298,-122.34584,47.616486,512,0.64,5.104,matched
4299,-122.345901,47.61652,512,0.705,5.425,interpolated
4300,-122.345955,47.61655,512,0.763,5.104,matched
4301,-122.345985,47.61657,512,0.797,5.104,interpolated
4302,-122.345993,47.616577,512,0.808,6.113,interpolated
4303,-122.345993,47.616577,512,0.808,6.113,interpolated
4304,-122.345993,47.616577,512,0.808,6.113,interpolated
4305,-122.346008,47.616581,512,0.821,4.412,interpolated
4306,-122.346008,47.616581,512,0.821,4.412,interpolated
4307,-122.346008,47.616581,512,0.821,4.412,interpolated
4308,-122.346016,47.616589,512,0.832,3.403,interpolated
4309,-122.346016,47.616589,512,0.832,3.403,interpolated
4310,-122.346016,47.616589,512,0.832,3.403,interpolated
4311,-122.346016,47.616589,512,0.832,3.403,interpolated
4312,-122.346016,47.616589,512,0.832,3.403,interpolated
4313,-122.346016,47.616589,512,0.832,3.403,interpolated
4314,-122.346016,47.616589,512,0.832,3.403,interpolated
4315,-122.346016,47.616589,512,0.832,3.403,interpolated
4316,-122.346016,47.616589,512,0.832,3.403,interpolated
4317,-122.346016,47.616589,512,0.832,3.403,interpolated
4318,-122.346016,47.616589,512,0.832,3.403,interpolated
4319,-122.346016,47.616589,512,0.832,3.403,interpolated
4320,-122.346016,47.616589,512,0.832,3.403,interpolated
4321,-122.346016,47.616589,512,0.832,3.403,interpolated
4322,-122.346016,47.616589,512,0.832,3.403,interpolated
4323,-122.346016,47.616589,512,0.832,3.403,interpolated
4324,-122.346016,47.616589,512,0.832,3.403,interpolated
4325,-122.346016,47.616589,512,0.832,3.403,interpolated
4326,-122.346016,47.616589,512,0.832,3.403,interpolated
4327,-122.346016,47.616589,512,0.832,3.403,interpolated
4328,-122.346016,47.616589,512,0.832,3.403,interpolated
4329,-122.346016,47.616589,512,0.832,3.403,interpolated
4330,-122.346016,47.616589,512,0.832,3.403,interpolated
4331,-122.346031,47.616596,512,0.847,1.701,interpolated
4332,-122.346031,47.616596,512,0.847,1.701,interpolated
4333,-122.346031,47.616596,512,0.847,1.701,interpolated
4334,-122.346031,47.616596,512,0.847,1.701,interpolated
4335,-122.346031,47.616596,512,0.847,1.701,interpolated
4336,-122.346031,47.616596,512,0.847,1.701,interpolated
4337,-122.346039,47.616604,512,0.858,0.708,interpolated
4338,-122.346039,47.616604,512,0.858,0.708,interpolated
4339,-122.346039,47.616604,512,0.858,0.708,interpolated
4340,-122.346039,47.616604,512,0.858,0.708,interpolated
4341,-122.346054,47.616611,512,0.874,0.708,matched
4342,-122.346054,47.616611,512,0.874,0.708,interpolated
4343,-122.346054,47.616611,512,0.874,0.708,interpolated
4344,-122.346062,47.616619,512,0.885,0.708,interpolated
4345,-122.346115,47.61665,512,0.942,0.0,interpolated
4346,-122.346161,47.616673,512,0.989,1.017,matched
4347,-122.346184,47.616669,513,0.036,2.832,interpolated
4348,-122.34623,47.616634,513,0.143,5.218,interpolated
4349,-122.346275,47.616596,513,0.257,9.024,matched
4350,-122.346344,47.616543,513,0.421,9.305,interpolated
4351,-122.346405,47.616497,513,0.564,9.024,matched
4352,-122.346489,47.616428,513,0.771,9.024,interpolated
4353,-122.346588,47.616356,513,1.0,7.613,matched
4354,-122.346687,47.61628,514,0.224,6.204,matched
4355,-122.346779,47.616211,514,0.429,6.632,matched
4356,-122.346939,47.616089,514,0.789,0.708,matched
4357,-122.347069,47.615986,515,0.093,5.5,matched
4358,-122.347183,47.615898,515,0.364,8.318,matched
4359,-122.347298,47.61581,515,0.636,10.009,matched
4360,-122.347404,47.615726,515,0.893,10.436,matched
4361,-122.347511,47.615646,516,0.134,11.143,matched
4362,-122.347595,47.615585,516,0.316,11.419,interpolated
4363,-122.347694,47.615509,516,0.537,12.83,matched
4364,-122.347755,47.615459,516,0.678,12.407,interpolated
4365,-122.347832,47.615402,516,0.846,11.419,matched
4366,-122.3479,47.615349,516,1.0,11.143,interpolated
4367,-122.347961,47.615303,517,0.145,11.419,matched
4368,-122.348007,47.615265,517,0.261,10.714,interpolated
4369,-122.348068,47.615223,517,0.399,9.73,matched
4370,-122.348114,47.615185,517,0.515,8.318,interpolated
4371,-122.34816,47.615147,517,0.63,7.613,matched
4372,-122.348198,47.615116,517,0.724,8.318,interpolated
4373,-122.348244,47.615086,517,0.827,9.024,interpolated
4374,-122.348259,47.61507,517,0.87,9.024,matched
4375,-122.348274,47.615055,517,0.913,9.024,interpolated
4376,-122.348274,47.615055,517,0.913,9.024,interpolated
4377,-122.348282,47.615051,517,0.927,8.318,interpolated
4378,-122.348312,47.615028,518,0.0,8.959,interpolated
4379,-122.348312,47.615028,518,0.0,6.407,interpolated
4380,-122.348312,47.615028,518,0.0,5.423,interpolated
4381,-122.348328,47.615017,518,0.034,5.925,interpolated
4382,-122.348335,47.615013,518,0.048,5.218,interpolated
4383,-122.348343,47.615009,518,0.062,4.512,matched
4384,-122.348343,47.615009,518,0.062,4.512,interpolated
4385,-122.348351,47.615002,518,0.082,3.102,interpolated
4386,-122.348351,47.615002,518,0.082,3.102,interpolated
4387,-122.348351,47.615002,518,0.082,3.102,interpolated
4388,-122.348351,47.615002,518,0.082,3.102,interpolated
4389,-122.348351,47.615002,518,0.082,3.102,interpolated
4390,-122.348351,47.615002,518,0.082,3.102,interpolated
4391,-122.348335,47.615009,518,0.054,1.416,interpolated
4392,-122.348335,47.615009,518,0.054,1.416,interpolated
4393,-122.348335,47.615009,518,0.054,1.416,interpolated
4394,-122.348335,47.615009,518,0.054,1.416,interpolated
4395,-122.348335,47.615009,518,0.054,1.416,interpolated
4396,-122.348335,47.615009,518,0.054,1.416,interpolated
4397,-122.348335,47.615009,518,0.054,1.416,interpolated
4398,-122.348335,47.615009,518,0.054,1.416,interpolated
4399,-122.348335,47.615009,518,0.054,1.416,interpolated
4400,-122.348335,47.615009,518,0.054,1.416,interpolated
4401,-122.348335,47.615009,518,0.054,1.416,interpolated
4402,-122.348335,47.615009,518,0.054,1.416,interpolated
4403,-122.348335,47.615009,518,0.054,1.416,interpolated
4404,-122.348335,47.615009,518,0.054,1.416,interpolated
4405,-122.348335,47.615009,518,0.054,1.416,interpolated
4406,-122.348343,47.615005,518,0.068,0.708,interpolated
4407,-122.348343,47.615005,518,0.068,0.708,interpolated
4408,-122.348343,47.615005,518,0.068,0.708,interpolated
